Company Name,NAIC Company Code,Insurance Product Name,Sub Type Of Insurance,Filing Type,Filing Status,SERFF Tracking Number,Page Number,serf_num,state,page_url,form,auth_url,form_name,submission_date,flesch_reading_ease
ACE American Insurance Company,22667.0,Individual Emergency Sickness Insurance,H19I.000 Health - Travel,Form/Rate,Closed - Approved,ACEH-127963754,1,127963754,SD,https://filingaccess.serff.com/sfa/search/filingSummary.xhtml?filingId=127963754,True,https://filingaccess.serff.com/sfa/home/SD,[],,[]
ACE American Insurance Company,22667.0,Individual Student Travel,H19I.000 Health - Travel,Form,Closed - Approved,ACEH-132509614,1,132509614,SD,https://filingaccess.serff.com/sfa/search/filingSummary.xhtml?filingId=132509614,True,https://filingaccess.serff.com/sfa/home/SD,[],,[]
ACE American Insurance Company,22667.0,Individual Student Travel Policy,H19I.000 Health - Travel,Form/Rate,Closed - Approved,ACEH-129773077,1,129773077,SD,https://filingaccess.serff.com/sfa/search/filingSummary.xhtml?filingId=129773077,True,https://filingaccess.serff.com/sfa/home/SD,[],,[]
ACE American Insurance Company,22667.0,Individual Student Travel Policy,H19I.000 Health - Travel,Form/Rate,Closed - Approved,ACEH-131559838,1,131559838,SD,https://filingaccess.serff.com/sfa/search/filingSummary.xhtml?filingId=131559838,True,https://filingaccess.serff.com/sfa/home/SD,[],,[]
ACE American Insurance Company,22667.0,Individual Travel Insurance Policy,H19I.000 Health - Travel,Form/Rate,Closed - Approved,ACEH-130179473,1,130179473,SD,https://filingaccess.serff.com/sfa/search/filingSummary.xhtml?filingId=130179473,True,https://filingaccess.serff.com/sfa/home/SD,[],,[]
ACE American Insurance Company,22667.0,Individual Trip Travel,H19I.000 Health - Travel,Form/Rate,Closed - Approved,ACEH-126456940,2,126456940,SD,https://filingaccess.serff.com/sfa/search/filingSummary.xhtml?filingId=126456940,True,https://filingaccess.serff.com/sfa/home/SD,[],,[]
ACE American Insurance Company,22667.0,Kidnap and Extortion Beneit Rider,H04.000 Health - Blanket Accident/Sickness,Form,Closed - Approved,ACEH-125327619,2,125327619,SD,https://filingaccess.serff.com/sfa/search/filingSummary.xhtml?filingId=125327619,True,https://filingaccess.serff.com/sfa/home/SD,[],,[]
ACE American Insurance Company,22667.0,NAPA Association Approval,H21.000 Health - Other,Form,Closed - Disapproved,ACEH-125856535,2,125856535,SD,https://filingaccess.serff.com/sfa/search/filingSummary.xhtml?filingId=125856535,True,https://filingaccess.serff.com/sfa/home/SD,[],,[]
ACE American Insurance Company,22667.0,NTCA Association Approval,H21.000 Health - Other,Form,Closed - Approved,ACEH-126259129,2,126259129,SD,https://filingaccess.serff.com/sfa/search/filingSummary.xhtml?filingId=126259129,True,https://filingaccess.serff.com/sfa/home/SD,[],,[]
ACE American Insurance Company,22667.0,Out of country rider,H21.000 Health - Other,Form,Closed - Approved,ACEH-125163578,2,125163578,SD,https://filingaccess.serff.com/sfa/search/filingSummary.xhtml?filingId=125163578,True,https://filingaccess.serff.com/sfa/home/SD,[],,[]
ACE American Insurance Company,22667.0,Passenger Coverage Amendment,H04.000 Health - Blanket Accident/Sickness,Form,Closed - Approved,ACEH-127679209,2,127679209,SD,https://filingaccess.serff.com/sfa/search/filingSummary.xhtml?filingId=127679209,True,https://filingaccess.serff.com/sfa/home/SD,[],,[]
ACE American Insurance Company,22667.0,Personal Acc - Rental Car,H02I.000 Health - Accident Only,Form/Rate,Closed - Approved,ACEH-125780955,2,125780955,SD,https://filingaccess.serff.com/sfa/search/filingSummary.xhtml?filingId=125780955,True,https://filingaccess.serff.com/sfa/home/SD,[],,[]
ACE American Insurance Company,22667.0,"Security Evacuation, MNPoC, EMB",H04.000 Health - Blanket Accident/Sickness,Form,Closed - Approved,ACEH-127735994,2,127735994,SD,https://filingaccess.serff.com/sfa/search/filingSummary.xhtml?filingId=127735994,True,https://filingaccess.serff.com/sfa/home/SD,[],,[]
ACE Property and Casualty Insurance Company,20699.0,C60301-SD Group Disability Income,H11G.002 Short Term,Form,Closed - Approved,ACEH-132701134,2,132701134,SD,https://filingaccess.serff.com/sfa/search/filingSummary.xhtml?filingId=132701134,True,https://filingaccess.serff.com/sfa/home/SD,[],,[]
ACE Property and Casualty Insurance Company,20699.0,C82000 - Group Hospital Indemnity - EMA,H14G.000 Health - Hospital Indemnity,Form,Closed - Approved,ACEH-133181991,2,133181991,SD,https://filingaccess.serff.com/sfa/search/filingSummary.xhtml?filingId=133181991,True,https://filingaccess.serff.com/sfa/home/SD,[],,[]
ACE Property and Casualty Insurance Company,20699.0,Group Accident Only - Form No. C70701-SD,H02G.000 Health - Accident Only,Form,Closed - Approved,ACEH-131916701,2,131916701,SD,https://filingaccess.serff.com/sfa/search/filingSummary.xhtml?filingId=131916701,True,https://filingaccess.serff.com/sfa/home/SD,[],,[]
ACE Property and Casualty Insurance Company,20699.0,Group Accident Only - Form No. C70701R-S,H02G.000 Health - Accident Only,Form,Closed - Approved,ACEH-131947058,2,131947058,SD,https://filingaccess.serff.com/sfa/search/filingSummary.xhtml?filingId=131947058,True,https://filingaccess.serff.com/sfa/home/SD,[],,[]
ACE Property and Casualty Insurance Company,20699.0,Group Critical Illness - C60601,H07G.001 Critical Illness,Form,Closed - Approved,ACEH-131870801,2,131870801,SD,https://filingaccess.serff.com/sfa/search/filingSummary.xhtml?filingId=131870801,True,https://filingaccess.serff.com/sfa/home/SD,[],,[]
ACE Property and Casualty Insurance Company,20699.0,Group Critical Illness - Cancer Services Riders REVISED,H07G.002A Dread Disease - Cancer Only,Form,Closed - Approved,ACEH-133409738,2,133409738,SD,https://filingaccess.serff.com/sfa/search/filingSummary.xhtml?filingId=133409738,True,https://filingaccess.serff.com/sfa/home/SD,[],,[]
ACE Property and Casualty Insurance Company,20699.0,Group Critical Illness - Cancer Riders,H07G.002A Dread Disease - Cancer Only,Form,Closed - Approved,ACEH-133367216,2,133367216,SD,https://filingaccess.serff.com/sfa/search/filingSummary.xhtml?filingId=133367216,True,https://filingaccess.serff.com/sfa/home/SD,[],,[]
ACE Property and Casualty Insurance Company,20699.0,Group Hospital Indemnity (C82000),H14G.000 Health - Hospital Indemnity,Form,Closed - Approved,ACEH-132516833,2,132516833,SD,https://filingaccess.serff.com/sfa/search/filingSummary.xhtml?filingId=132516833,True,https://filingaccess.serff.com/sfa/home/SD,[],,[]
ACE Property and Casualty Insurance Company,20699.0,Variability Memo for Group CI - C60601,H07G.001 Critical Illness,Form,Closed - Filed,ACEH-132823529,2,132823529,SD,https://filingaccess.serff.com/sfa/search/filingSummary.xhtml?filingId=132823529,True,https://filingaccess.serff.com/sfa/home/SD,[],,[]
ACE Property and Casualty Insurance Company,20699.0,Variability Memo for Group HI - C82000,H14G.000 Health - Hospital Indemnity,Form,Closed - Approved,ACEH-133261497,2,133261497,SD,https://filingaccess.serff.com/sfa/search/filingSummary.xhtml?filingId=133261497,True,https://filingaccess.serff.com/sfa/home/SD,[],,[]
Aegis Security Insurance Company,33898.0,blanket participant accident,H04.000 Health - Blanket Accident/Sickness,Form,Closed - Approved,PLIS-125316357,2,125316357,SD,https://filingaccess.serff.com/sfa/search/filingSummary.xhtml?filingId=125316357,True,https://filingaccess.serff.com/sfa/home/SD,[],,[]
Aegis Security Insurance Company,33898.0,Employer 24-Hour Coverage Rider,H04.000 Health - Blanket Accident/Sickness,Form,Closed - Approved,PLIS-130387991,2,130387991,SD,https://filingaccess.serff.com/sfa/search/filingSummary.xhtml?filingId=130387991,True,https://filingaccess.serff.com/sfa/home/SD,[],,[]
Aetna Life Insurance Company,60054.0,2008 Business Alliance,H16G.001C Any Size Group - Other,Form,Closed - Approved,AENX-125729014,2,125729014,SD,https://filingaccess.serff.com/sfa/search/filingSummary.xhtml?filingId=125729014,True,https://filingaccess.serff.com/sfa/home/SD,[],,[]
Aetna Life Insurance Company,60054.0,2008 Business Alliance,H18G.000 Health - Sickness,Form,Closed - Approved,AENX-125757345,2,125757345,SD,https://filingaccess.serff.com/sfa/search/filingSummary.xhtml?filingId=125757345,True,https://filingaccess.serff.com/sfa/home/SD,[],,[]
Aetna Life Insurance Company,60054.0,2008 Dental,H10G.000 Health - Dental,Form,Closed - Approved,AENX-125583073,2,125583073,SD,https://filingaccess.serff.com/sfa/search/filingSummary.xhtml?filingId=125583073,True,https://filingaccess.serff.com/sfa/home/SD,[],,[]
Aetna Life Insurance Company,60054.0,2008 Group Insurance,H11G.002 Short Term,Form,Closed - Approved,AENX-125704454,2,125704454,SD,https://filingaccess.serff.com/sfa/search/filingSummary.xhtml?filingId=125704454,True,https://filingaccess.serff.com/sfa/home/SD,[],,[]
Aetna Life Insurance Company,60054.0,2008 Group Insurance,H11G.002 Short Term,Form,Closed - Approved,AENX-125697549,2,125697549,SD,https://filingaccess.serff.com/sfa/search/filingSummary.xhtml?filingId=125697549,True,https://filingaccess.serff.com/sfa/home/SD,[],,[]
Aetna Life Insurance Company,60054.0,2008 Group Insurance,H11G.003 Long Term,Form,Closed - Approved,AENX-125831043,2,125831043,SD,https://filingaccess.serff.com/sfa/search/filingSummary.xhtml?filingId=125831043,True,https://filingaccess.serff.com/sfa/home/SD,[],,[]
Aetna Life Insurance Company,60054.0,2008 Medical,H21.000 Health - Other,Form,Closed - Approved,AENX-125892965,2,125892965,SD,https://filingaccess.serff.com/sfa/search/filingSummary.xhtml?filingId=125892965,True,https://filingaccess.serff.com/sfa/home/SD,[],,[]
Aetna Life Insurance Company,60054.0,2008 Pharmacy,H17G.000 Health - Prescription Drug,Form,Closed - Approved,AENX-125504287,2,125504287,SD,https://filingaccess.serff.com/sfa/search/filingSummary.xhtml?filingId=125504287,True,https://filingaccess.serff.com/sfa/home/SD,[],,[]
Aetna Life Insurance Company,60054.0,2008 Pharmacy,H17G.000 Health - Prescription Drug,Form,Closed - Approved,AENX-125504248,2,125504248,SD,https://filingaccess.serff.com/sfa/search/filingSummary.xhtml?filingId=125504248,True,https://filingaccess.serff.com/sfa/home/SD,[],,[]
Aetna Life Insurance Company,60054.0,2008 Regional Business,H06.000 Health - Conversion,Form,Closed - Approved,AENX-125706507,2,125706507,SD,https://filingaccess.serff.com/sfa/search/filingSummary.xhtml?filingId=125706507,True,https://filingaccess.serff.com/sfa/home/SD,[],,[]
Aetna Life Insurance Company,60054.0,2008 Regional Business,H18G.000 Health - Sickness,Form,Closed - Approved,AENX-125678482,2,125678482,SD,https://filingaccess.serff.com/sfa/search/filingSummary.xhtml?filingId=125678482,True,https://filingaccess.serff.com/sfa/home/SD,[],,[]
Aetna Life Insurance Company,60054.0,2008 Stop Loss,H12.001 Accident & Sickness,Form,Closed - Approved,AENX-126008709,2,126008709,SD,https://filingaccess.serff.com/sfa/search/filingSummary.xhtml?filingId=126008709,True,https://filingaccess.serff.com/sfa/home/SD,[],,[]
Aetna Life Insurance Company,60054.0,2008 Student Health,H03G.000 Health - Accidental Death & Dismemberment,Form,Closed - Disapproved,AENX-125876089,2,125876089,SD,https://filingaccess.serff.com/sfa/search/filingSummary.xhtml?filingId=125876089,True,https://filingaccess.serff.com/sfa/home/SD,[],,[]
Aetna Life Insurance Company,60054.0,2008 Student Health,H04.001 Student,Form,Closed - Approved,AENX-125941870,2,125941870,SD,https://filingaccess.serff.com/sfa/search/filingSummary.xhtml?filingId=125941870,True,https://filingaccess.serff.com/sfa/home/SD,[],,[]
Aetna Life Insurance Company,60054.0,2009 Behavioral Health,H16G.001C Any Size Group - Other,Form,Closed - Approved,AENX-126351840,2,126351840,SD,https://filingaccess.serff.com/sfa/search/filingSummary.xhtml?filingId=126351840,True,https://filingaccess.serff.com/sfa/home/SD,[],,[]
Aetna Life Insurance Company,60054.0,2009 Dental,H10G.000 Health - Dental,Form,Closed - Approved,AENX-126116459,2,126116459,SD,https://filingaccess.serff.com/sfa/search/filingSummary.xhtml?filingId=126116459,True,https://filingaccess.serff.com/sfa/home/SD,[],,[]
Aetna Life Insurance Company,60054.0,2009 Group Insurance,H11G.002 Short Term,Form,Closed - Approved,AENX-126072924,2,126072924,SD,https://filingaccess.serff.com/sfa/search/filingSummary.xhtml?filingId=126072924,True,https://filingaccess.serff.com/sfa/home/SD,[],,[]
Aetna Life Insurance Company,60054.0,2009 Law Department,H04.001 Student,Form,Closed - Approved,AENX-126262538,2,126262538,SD,https://filingaccess.serff.com/sfa/search/filingSummary.xhtml?filingId=126262538,True,https://filingaccess.serff.com/sfa/home/SD,[],,[]
Aetna Life Insurance Company,60054.0,2009 Law Department,H06.000 Health - Conversion,Form,Closed - Approved,AENX-G126630972,2,G126630972,SD,https://filingaccess.serff.com/sfa/search/filingSummary.xhtml?filingId=G126630972,True,https://filingaccess.serff.com/sfa/home/SD,[],,[]
Aetna Life Insurance Company,60054.0,2009 Law Department,H06.000 Health - Conversion,Form,Closed - Approved,AENX-G126630788,2,G126630788,SD,https://filingaccess.serff.com/sfa/search/filingSummary.xhtml?filingId=G126630788,True,https://filingaccess.serff.com/sfa/home/SD,[],,[]
Aetna Life Insurance Company,60054.0,2009 Law Department,H06.000 Health - Conversion,Form,Closed - Approved,AENX-126267848,2,126267848,SD,https://filingaccess.serff.com/sfa/search/filingSummary.xhtml?filingId=126267848,True,https://filingaccess.serff.com/sfa/home/SD,[],,[]
Aetna Life Insurance Company,60054.0,2009 Law Department,H16G.001A Any Size Group - PPO,Form,Closed - Approved,AENX-126531120,2,126531120,SD,https://filingaccess.serff.com/sfa/search/filingSummary.xhtml?filingId=126531120,True,https://filingaccess.serff.com/sfa/home/SD,[],,[]
Aetna Life Insurance Company,60054.0,2009 Law Department,H16G.001C Any Size Group - Other,Form,Closed - Approved,AENX-126255885,2,126255885,SD,https://filingaccess.serff.com/sfa/search/filingSummary.xhtml?filingId=126255885,True,https://filingaccess.serff.com/sfa/home/SD,[],,[]
Aetna Life Insurance Company,60054.0,2009 Law Department,H21.000 Health - Other,Form,Closed - Approved,AENX-126257494,2,126257494,SD,https://filingaccess.serff.com/sfa/search/filingSummary.xhtml?filingId=126257494,True,https://filingaccess.serff.com/sfa/home/SD,[],,[]
Aetna Life Insurance Company,60054.0,2009 Medical,H16G.001C Any Size Group - Other,Form,Closed - Approved,AENX-126171018,2,126171018,SD,https://filingaccess.serff.com/sfa/search/filingSummary.xhtml?filingId=126171018,True,https://filingaccess.serff.com/sfa/home/SD,[],,[]
Aetna Life Insurance Company,60054.0,2009 Pharmacy,H17G.000 Health - Prescription Drug,Form,Closed - Approved,AENX-126189771,2,126189771,SD,https://filingaccess.serff.com/sfa/search/filingSummary.xhtml?filingId=126189771,True,https://filingaccess.serff.com/sfa/home/SD,[],,[]
Aetna Life Insurance Company,60054.0,2009 Regulatory,H16G.001C Any Size Group - Other,Form,Closed - Approved,AENX-126206382,2,126206382,SD,https://filingaccess.serff.com/sfa/search/filingSummary.xhtml?filingId=126206382,True,https://filingaccess.serff.com/sfa/home/SD,[],,[]
Aetna Life Insurance Company,60054.0,2009 Regulatory,H16G.001C Any Size Group - Other,Form,Closed - Approved,AENX-126205906,2,126205906,SD,https://filingaccess.serff.com/sfa/search/filingSummary.xhtml?filingId=126205906,True,https://filingaccess.serff.com/sfa/home/SD,[],,[]
Aetna Life Insurance Company,60054.0,2009 Regulatory,H16G.001C Any Size Group - Other,Form,Closed - Approved,AENX-126205713,2,126205713,SD,https://filingaccess.serff.com/sfa/search/filingSummary.xhtml?filingId=126205713,True,https://filingaccess.serff.com/sfa/home/SD,[],,[]
Aetna Life Insurance Company,60054.0,2009 Retiree Markets,H21.000 Health - Other,Form,Closed - Approved,AENX-126114397,2,126114397,SD,https://filingaccess.serff.com/sfa/search/filingSummary.xhtml?filingId=126114397,True,https://filingaccess.serff.com/sfa/home/SD,[],,[]
Aetna Life Insurance Company,60054.0,2009 Retiree Markets,H21.000 Health - Other,Form,Closed - Approved,AENX-126280892,2,126280892,SD,https://filingaccess.serff.com/sfa/search/filingSummary.xhtml?filingId=126280892,True,https://filingaccess.serff.com/sfa/home/SD,[],,[]
Aetna Life Insurance Company,60054.0,2009 Student Health,H04.001 Student,Form,Closed - Approved,AENX-126521130,2,126521130,SD,https://filingaccess.serff.com/sfa/search/filingSummary.xhtml?filingId=126521130,True,https://filingaccess.serff.com/sfa/home/SD,[],,[]
Aetna Life Insurance Company,60054.0,2009 Student Health,H04.001 Student,Form,Closed - Approved,AENX-126389070,2,126389070,SD,https://filingaccess.serff.com/sfa/search/filingSummary.xhtml?filingId=126389070,True,https://filingaccess.serff.com/sfa/home/SD,[],,[]
Aetna Life Insurance Company,60054.0,2009 Student Health,H04.001 Student,Form,Closed - Approved,AENX-126169961,2,126169961,SD,https://filingaccess.serff.com/sfa/search/filingSummary.xhtml?filingId=126169961,True,https://filingaccess.serff.com/sfa/home/SD,[],,[]
Aetna Life Insurance Company,60054.0,2010 HCR- 2010 HCR Aetna & SRC Conversion ER Notic,H06.000 Health - Conversion,Form,Closed - Approved,AENX-G126990100,2,G126990100,SD,https://filingaccess.serff.com/sfa/search/filingSummary.xhtml?filingId=G126990100,True,https://filingaccess.serff.com/sfa/home/SD,[],,[]
Aetna Life Insurance Company,60054.0,2010 Health Care Reform,H06.000 Health - Conversion,Form,Closed - Approved,AENX-G126737269,2,G126737269,SD,https://filingaccess.serff.com/sfa/search/filingSummary.xhtml?filingId=G126737269,True,https://filingaccess.serff.com/sfa/home/SD,[],,[]
Aetna Life Insurance Company,60054.0,2010 Health Care Reform,H16G.001A Any Size Group - PPO,Form,Closed - Approved,AENX-G126731261,2,G126731261,SD,https://filingaccess.serff.com/sfa/search/filingSummary.xhtml?filingId=G126731261,True,https://filingaccess.serff.com/sfa/home/SD,[],,[]
